# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
6239	Penryhn	Penrhyn	penr1237	628	leaf	rau	rau	POLLEX	40576	42			r a u
6469	Nukuria	Nukeria	nuku1259	628	leaf	rau	rau	Davletshin-1212-2015	291014	42			r a u
6764	Samoan	Samoan	samo1305	628	leaf	lau	lau	Blust-118-2005	40459	42			l a u
7028	Rennell_Bellona	Rennellese	renn1242	628	leaf	gau	gau	POLLEX	40547	42			g a u
7293	Tuvalu	Nanumea	tuva1244	628	leaf	mulo	mulo	29903	192315	500			m u l o
7294	Tuvalu	Nanumea	tuva1244	628	leaf	lau	lau	29903	192314	42			l a u
7532	Anuta	Anuta	anut1237	628	leaf	rau	rau	POLLEX	146324	42			r a u
#
245	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	244	left	tovale	tovale	Hovdhaugen-375-2009	89410	697			t o v a l e
509	Wallisian	Uvea, East	wall1257	244	left	hema	hema	POLLEX	615	196			h e m a
943	Maori	Maori	maor1246	244	left	mauii	mauii	Biggs-85-2005	442	43			m a u iː
1159	Kapingamarangi	Kapingamarangi	kapi1249	244	left	tauihara	tauihara	POLLEX	168011	43			t a u i h a r a
1397	Tahitian	Tahitian (Modern)	tahi1242	244	left	'aui	'aui	Clark-173-2005	530	43			ʔ a u i
1587	Emae	Emae (Makatea)	emae1237	244	left	sema	sema	52375	278199	196			s e m a
1845	Rapanui	Rapanui (Easter Island)	rapa1244	244	left	maui	maui	POLLEX	130655	43			m a u i
2107	Mangareva	Mangareva	mang1401	244	left	'ema	'ema	POLLEX	321400	196		'ema // hema	ʔ e m a
2328	Luangiua	Luangiua	onto1237	244	left	kevahi selaua	kevahi selaua	POLLEX	135224	591			k e v a h i s e l a u a
2550	Tongan	Tongan	tong1325	244	left	hema	hema	117207	493	196			h e m a
2817	Rakahanga_Manihiki	Manihiki	raka1237	244	left	kaaui	kaaui	Clark-589-2008	153221	43			k aː u i
3070	Tikopia	Tikopia	tiko1237	244	left	sema	sema	POLLEX	512	196			s e m a
3290	Sikaiana	Sikaiana	sika1261	244	left	vale	vale	POLLEX	145920	697			v a l e
3583	North_Marquesan	Marquesan	nort2845	244	left	'ima a'ea'e	'ima a'ea'e	POLLEX	135700	565		akeake	ʔ i m a a ʔ e a ʔ e
3884	East_Futunan	Futuna, East	east2447	244	left	sema	sema	POLLEX	567	196			s e m a
4197	Pukapuka	Pukapuka	puka1242	244	left	māyui	māyui	Salisbury-152-2005	509	43			m aː j u i
4386	Mele_Fila	Fila	mele1250	244	left	musui	musui	52375	278209	43			m u s u i
4586	Ra’ivavae	Ra'ivavae	aust1304	244	left	ʔaui	ʔaui	Tamaititahio-1213-2015	291153	43			ʔ a u i
4846	Tuamotuan	Tuamotu	tuam1242	244	left	hema	hema	POLLEX	603	196			h e m a
5093	Niuean	Niue	niue1239	244	left	hema	hema	POLLEX	604	196			h e m a
5355	Rurutuan	Rurutuan	aust1304	244	left	ʔaui	ʔaui	Meyer-128-2005	485	43			ʔ a u i
5605	Futuna_Aniwa	Futuna-Aniwa	futu1245	244	left	masui	masui	POLLEX	513	43			m a s u i
5841	Hawaiian	Hawaiian	hawa1245	244	left	hema	hema	71458	409	196			h e m a
6145	Rarotongan	Rarotongan	raro1241	244	left	mauī	mauī	POLLEX	71453	43			m a u iː
6146	Rarotongan	Rarotongan	raro1241	244	left	kauvī	kauvī	POLLEX	71452	43		kauī	k a u v iː
6354	Penryhn	Penrhyn	penr1237	244	left	kauii	kauii	POLLEX	90542	43			k a u iː
6612	Nukuria	Nukeria	nuku1259	244	left	mauii	mauii	Davletshin-1212-2015	291151	43			m a u iː
6613	Nukuria	Nukeria	nuku1259	244	left	kaihi	kaihi	Davletshin-1212-2015	291150	43			k a i h i
6907	Samoan	Samoan	samo1305	244	left	tau-aŋavale	tau-aŋavale	Blust-118-2005	475	697			t a u a ŋ a v a l e
7169	Rennell_Bellona	Rennellese	renn1242	244	left	sema	sema	POLLEX	563	196			s e m a
7425	Tuvalu	Nanumea	tuva1244	244	left	maui	maui	29903	192231	43			m a u i
7426	Tuvalu	Nanumea	tuva1244	244	left	hupa	hupa	29903	192230	1282			h u p a
7427	Tuvalu	Nanumea	tuva1244	244	left	hema	hema	29903	192229	196			h e m a
7428	Tuvalu	Nanumea	tuva1244	244	left	valea	valea	29903	192228	697			v a l e a
7652	Anuta	Anuta	anut1237	244	left	tema	tema	POLLEX	610	196			t e m a
#
243	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2098	leg/foot	vae	vae	Hovdhaugen-375-2009	89412	44			v a e
507	Wallisian	Uvea, East	wall1257	2098	leg/foot	va'e	va'e	POLLEX	1329	44			v a ʔ e
940	Maori	Maori	maor1246	2098	leg/foot	waewae	waewae	Biggs-85-2005	1156	44			w a e w a e
1156	Kapingamarangi	Kapingamarangi	kapi1249	2098	leg/foot	wae	wae	POLLEX	83953	44		vae	w a e
1395	Tahitian	Tahitian (Modern)	tahi1242	2098	leg/foot	'aavae	'aavae	Clark-173-2005	1244	44			ʔ aː v a e
1585	Emae	Emae (Makatea)	emae1237	2098	leg/foot	βae	βae	52375	278618	44			β a e
1843	Rapanui	Rapanui (Easter Island)	rapa1244	2098	leg/foot	va'e	va'e	POLLEX	133544	44		ba'e	v a ʔ e
2105	Mangareva	Mangareva	mang1401	2098	leg/foot	a'ape	a'ape	POLLEX	321401	570			a ʔ a p e
2325	Luangiua	Luangiua	onto1237	2098	leg/foot	vae	vae	POLLEX	83957	44			v a e
2326	Luangiua	Luangiua	onto1237	2098	leg/foot	kapuae	kapuae	POLLEX	83956	816			k a p u a e
2548	Tongan	Tongan	tong1325	2098	leg/foot	vaʔe	vaʔe	117207	1207	44			v a ʔ e
2815	Rakahanga_Manihiki	Manihiki	raka1237	2098	leg/foot	waewae	waewae	Clark-589-2008	153450	44		vae // vaevae	w a e w a e
3068	Tikopia	Tikopia	tiko1237	2098	leg/foot	vae	vae	POLLEX	1226	44			v a e
3287	Sikaiana	Sikaiana	sika1261	2098	leg/foot	vae	vae	POLLEX	83959	44			v a e
3288	Sikaiana	Sikaiana	sika1261	2098	leg/foot	tapuae	tapuae	POLLEX	83958	816			t a p u a e
3580	North_Marquesan	Marquesan	nort2845	2098	leg/foot	vae	vae	POLLEX	1109	44			v a e
3882	East_Futunan	Futuna, East	east2447	2098	leg/foot	va'e	va'e	POLLEX	1281	44			v a ʔ e
4195	Pukapuka	Pukapuka	puka1242	2098	leg/foot	vae	vae	Salisbury-152-2005	1223	44			v a e
4384	Mele_Fila	Fila	mele1250	2098	leg/foot	βae	βae	52375	278628	44			β a e
4584	Ra’ivavae	Ra'ivavae	aust1304	2098	leg/foot	umaha	umaha	Tamaititahio-1213-2015	291155	909			u m a h a
4844	Tuamotuan	Tuamotu	tuam1242	2098	leg/foot	vae	vae	POLLEX	1317	44			v a e
5091	Niuean	Niue	niue1239	2098	leg/foot	vee	vee	POLLEX	1318	44			v eː
5353	Rurutuan	Rurutuan	aust1304	2098	leg/foot	ʔaavae	ʔaavae	Meyer-128-2005	1199	44			ʔ aː v a e
5603	Futuna_Aniwa	Futuna-Aniwa	futu1245	2098	leg/foot	vae	vae	POLLEX	1227	44			v a e
5839	Hawaiian	Hawaiian	hawa1245	2098	leg/foot	wāwae	wāwae	71458	1123	44			w aː w a e
6142	Rarotongan	Rarotongan	raro1241	2098	leg/foot	vae	vae	POLLEX	83941	44			v a e
6143	Rarotongan	Rarotongan	raro1241	2098	leg/foot	tapuae	tapuae	POLLEX	83940	816			t a p u a e
6352	Penryhn	Penrhyn	penr1237	2098	leg/foot	vae	vae	POLLEX	90544	44			v a e
6610	Nukuria	Nukeria	nuku1259	2098	leg/foot	vae	vae	Davletshin-1212-2015	290865	44			v a e
6905	Samoan	Samoan	samo1305	2098	leg/foot	vae	vae	Blust-118-2005	1189	44			v a e
7167	Rennell_Bellona	Rennellese	renn1242	2098	leg/foot	ba'e	ba'e	POLLEX	1277	44			b a ʔ e
7421	Tuvalu	Nanumea	tuva1244	2098	leg/foot	vae	vae	29903	192040	44			v a e
7650	Anuta	Anuta	anut1237	2098	leg/foot	vae	vae	POLLEX	1324	44			v a e
#
92	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1654	lightning	khemo	khemo	Hovdhaugen-375-2009	147370	748			k h e m o
337	Wallisian	Uvea, East	wall1257	1654	lightning	'uhila	'uhila	POLLEX	48096	523			ʔ u h i l a
805	Maori	Maori	maor1246	1654	lightning	uira	uira	Biggs-85-2005	47923	523			u i r a
1019	Kapingamarangi	Kapingamarangi	kapi1249	1654	lightning	ila	ila	POLLEX	108034	523		ira	i l a
1250	Tahitian	Tahitian (Modern)	tahi1242	1654	lightning	uira	uira	Clark-173-2005	48011	523			u i r a
1467	Emae	Emae (Makatea)	emae1237	1654	lightning	wira	wira	52375	258529	523			w i r a
1685	Rapanui	Rapanui (Easter Island)	rapa1244	1654	lightning	uira	uira	POLLEX	133558	523		'uira	u i r a
1941	Mangareva	Mangareva	mang1401	1654	lightning	uira	uira	POLLEX	48077	523			u i r a
2188	Luangiua	Luangiua	onto1237	1654	lightning	uila	uila	POLLEX	90529	523			u i l a
2409	Tongan	Tongan	tong1325	1654	lightning	ʔuhila	ʔuhila	117207	47974	523			ʔ u h i l a
2639	Rakahanga_Manihiki	Manihiki	raka1237	1654	lightning	uvira	uvira	Clark-589-2008	153527	523		uira // huira	u v i r a
2909	Tikopia	Tikopia	tiko1237	1654	lightning	uira	uira	POLLEX	47993	523			u i r a
3149	Sikaiana	Sikaiana	sika1261	1654	lightning	uila	uila	POLLEX	48081	523			u i l a
3398	North_Marquesan	Marquesan	nort2845	1654	lightning	uià	uià	POLLEX	47876	523			u i ʔ a
3689	East_Futunan	Futuna, East	east2447	1654	lightning	'uila	'uila	POLLEX	48048	523			ʔ u i l a
4007	Pukapuka	Pukapuka	puka1242	1654	lightning	uwila	uwila	Salisbury-152-2005	47990	523			u w i l a
4267	Mele_Fila	Fila	mele1250	1654	lightning	wira	wira	52375	258539	523			w i r a
4464	Ra’ivavae	Ra'ivavae	aust1304	1654	lightning	uiGa	uiGa	Tamaititahio-1213-2015	291274	523			u i ɢ a
4670	Tuamotuan	Tuamotu	tuam1242	1654	lightning	uira	uira	POLLEX	108039	523			u i r a
4671	Tuamotuan	Tuamotu	tuam1242	1654	lightning	rapa	rapa	POLLEX	108038	1392			r a p a
4931	Niuean	Niue	niue1239	1654	lightning	uhila	uhila	POLLEX	48085	523			u h i l a
5188	Rurutuan	Rurutuan	aust1304	1654	lightning	uira	uira	Meyer-128-2005	47966	523			u i r a
5447	Futuna_Aniwa	Futuna-Aniwa	futu1245	1654	lightning	tapeia	tapeia	POLLEX	47994	329			t a p e i a
5696	Hawaiian	Hawaiian	hawa1245	1654	lightning	uila	uila	71458	47890	523			u i l a
5948	Rarotongan	Rarotongan	raro1241	1654	lightning	uira	uira	POLLEX	108027	523			u i r a
5949	Rarotongan	Rarotongan	raro1241	1654	lightning	rapa	rapa	POLLEX	108026	1392			r a p a
6220	Penryhn	Penrhyn	penr1237	1654	lightning	uira	uira	POLLEX	48073	523			u i r a
6445	Nukuria	Nukeria	nuku1259	1654	lightning	tara	tara	Davletshin-1212-2015	291123	1149			t a r a
6446	Nukuria	Nukeria	nuku1259	1654	lightning	uira	uira	Davletshin-1212-2015	291122	523			u i r a
6733	Samoan	Samoan	samo1305	1654	lightning	uila	uila	Blust-118-2005	47956	523			u i l a
7003	Rennell_Bellona	Rennellese	renn1242	1654	lightning	gapa	gapa	POLLEX	48044	1392			g a p a
7269	Tuvalu	Nanumea	tuva1244	1654	lightning	uila	uila	29903	192157	523			u i l a
7512	Anuta	Anuta	anut1237	1654	lightning	kakamo	kakamo	POLLEX	146300	748			k a k a m o
#
227	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1224	liver	ate	ate	Hovdhaugen-375-2009	89425	45			a t e
490	Wallisian	Uvea, East	wall1257	1224	liver	àte	àte	POLLEX	5970	45			ʔ a t e
927	Maori	Maori	maor1246	1224	liver	ate	ate	Biggs-85-2005	5797	45			a t e
1141	Kapingamarangi	Kapingamarangi	kapi1249	1224	liver	ade	ade	POLLEX	88334	45		ate	a d e
1378	Tahitian	Tahitian (Modern)	tahi1242	1224	liver	'upa'a	'upa'a	Clark-173-2005	5885	1092			ʔ u p a ʔ a
1572	Emae	Emae (Makatea)	emae1237	1224	liver	ate	ate	52375	267029	45			a t e
1824	Rapanui	Rapanui (Easter Island)	rapa1244	1224	liver	ate	ate	POLLEX	88336	45		àte	a t e
2088	Mangareva	Mangareva	mang1401	1224	liver	kakaroumei	kakaroumei	POLLEX	321414	560			k a k a r o u m e i
2089	Mangareva	Mangareva	mang1401	1224	liver	ate	ate	POLLEX	5951	45			a t e
2311	Luangiua	Luangiua	onto1237	1224	liver	àte	àte	POLLEX	5950	45			ʔ a t e
2533	Tongan	Tongan	tong1325	1224	liver	ʔate	ʔate	117207	5848	45			ʔ a t e
2789	Rakahanga_Manihiki	Manihiki	raka1237	1224	liver	ate	ate	Clark-589-2008	153236	45			a t e
3052	Tikopia	Tikopia	tiko1237	1224	liver	ate	ate	POLLEX	5867	45			a t e
3273	Sikaiana	Sikaiana	sika1261	1224	liver	ate	ate	POLLEX	5955	45			a t e
3565	North_Marquesan	Marquesan	nort2845	1224	liver	ate	ate	POLLEX	5750	45			a t e
3864	East_Futunan	Futuna, East	east2447	1224	liver	àte	àte	POLLEX	5922	45			ʔ a t e
4173	Pukapuka	Pukapuka	puka1242	1224	liver	ate	ate	Salisbury-152-2005	5864	45			a t e
4371	Mele_Fila	Fila	mele1250	1224	liver	ate	ate	52375	267039	45			a t e
4572	Ra’ivavae	Ra'ivavae	aust1304	1224	liver	ʔūpaʔa	ʔūpaʔa	Tamaititahio-1213-2015	291167	1092			ʔ uː p a ʔ a
4828	Tuamotuan	Tuamotu	tuam1242	1224	liver	ate	ate	POLLEX	5958	45			a t e
5074	Niuean	Niue	niue1239	1224	liver	ate	ate	POLLEX	5959	45			a t e
5335	Rurutuan	Rurutuan	aust1304	1224	liver	ate	ate	Meyer-128-2005	88330	45			a t e
5336	Rurutuan	Rurutuan	aust1304	1224	liver	ʔupaʔa	ʔupaʔa	Meyer-128-2005	88329	1092			ʔ u p a ʔ a
5587	Futuna_Aniwa	Futuna-Aniwa	futu1245	1224	liver	ate	ate	POLLEX	5868	45			a t e
5824	Hawaiian	Hawaiian	hawa1245	1224	liver	ake	ake	71458	5764	45			a k e
6125	Rarotongan	Rarotongan	raro1241	1224	liver	ate	ate	POLLEX	5770	45			a t e
6336	Penryhn	Penrhyn	penr1237	1224	liver	ate	ate	POLLEX	5947	45			a t e
6597	Nukuria	Nukeria	nuku1259	1224	liver	ate	ate	Davletshin-1212-2015	290881	45			a t e
6890	Samoan	Samoan	samo1305	1224	liver	ate	ate	Blust-118-2005	5830	45			a t e
7154	Rennell_Bellona	Rennellese	renn1242	1224	liver	àte	àte	POLLEX	5918	45			ʔ a t e
7405	Tuvalu	Nanumea	tuva1244	1224	liver	ate	ate	29903	192053	45			a t e
7635	Anuta	Anuta	anut1237	1224	liver	ate	ate	POLLEX	5965	45			a t e
#
69	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1203	long	loa	loa	Hovdhaugen-375-2009	89552	245			l o a
310	Wallisian	Uvea, East	wall1257	1203	long	loa	loa	POLLEX	55236	245			l o a
783	Maori	Maori	maor1246	1203	long	roa	roa	Biggs-85-2005	55063	245			r o a
999	Kapingamarangi	Kapingamarangi	kapi1249	1203	long	l/loo/	loo	POLLEX	122484	245		loo	l oː
1228	Tahitian	Tahitian (Modern)	tahi1242	1203	long	roa	roa	Clark-173-2005	55151	245			r o a
1448	Emae	Emae (Makatea)	emae1237	1203	long	leβaleβa	leβaleβa	52375	263226	1093			l e β a l e β a
1657	Rapanui	Rapanui (Easter Island)	rapa1244	1203	long	roa	roa	POLLEX	55242	245			r o a
1908	Mangareva	Mangareva	mang1401	1203	long	roa	roa	POLLEX	321592	482			r o a
2167	Luangiua	Luangiua	onto1237	1203	long	lo/loa/	loa	POLLEX	55216	245			l o a
2387	Tongan	Tongan	tong1325	1203	long	lōloa	lōloa	117207	55114	245			l oː l o a
2613	Rakahanga_Manihiki	Manihiki	raka1237	1203	long	roa	roa	Clark-589-2008	153433	245		loa	r o a
2880	Tikopia	Tikopia	tiko1237	1203	long	loa	loa	POLLEX	122482	245		roa	l o a
3127	Sikaiana	Sikaiana	sika1261	1203	long	l/loa	loa	POLLEX	122486	245		lo/loa/	l o a
3364	North_Marquesan	Marquesan	nort2845	1203	long	'oa	'oa	POLLEX	55016	245			ʔ o a
3657	East_Futunan	Futuna, East	east2447	1203	long	loa	loa	POLLEX	55188	245			l o a
3977	Pukapuka	Pukapuka	puka1242	1203	long	loa	loa	Salisbury-152-2005	55130	245			l o a
4248	Mele_Fila	Fila	mele1250	1203	long	totoe	totoe	52375	263235	1270			t o t o e
4444	Ra’ivavae	Ra'ivavae	aust1304	1203	long	Goa	Goa	Tamaititahio-1213-2015	291294	245			ɢ o a
4639	Tuamotuan	Tuamotu	tuam1242	1203	long	roa	roa	POLLEX	55224	245			r o a
4905	Niuean	Niue	niue1239	1203	long	loa	loa	POLLEX	55225	245			l o a
5165	Rurutuan	Rurutuan	aust1304	1203	long	roa	roa	Meyer-128-2005	55106	245			r o a
5416	Futuna_Aniwa	Futuna-Aniwa	futu1245	1203	long	hpalo [pʰalo]	hpalo	POLLEX	55134	1252			pʰ a l o
5672	Hawaiian	Hawaiian	hawa1245	1203	long	loa	loa	71458	55030	245			l o a
5915	Rarotongan	Rarotongan	raro1241	1203	long	roa	roa	POLLEX	55036	245			r o a
6194	Penryhn	Penrhyn	penr1237	1203	long	roa	roa	POLLEX	55213	245			r o a
6422	Nukuria	Nukeria	nuku1259	1203	long	rooroa	rooroa	Davletshin-1212-2015	290950	245			r oː r o a
6695	Samoan	Samoan	samo1305	1203	long	loloa	loloa	Blust-118-2005	153143	245			l o l o a
6696	Samoan	Samoan	samo1305	1203	long	ʔumi	ʔumi	Blust-118-2005	55096	1127			ʔ u m i
6973	Rennell_Bellona	Rennellese	renn1242	1203	long	goa	goa	POLLEX	55184	245			g o a
7240	Tuvalu	Nanumea	tuva1244	1203	long	loa	loa	29903	192176	245			l o a
7487	Anuta	Anuta	anut1237	1203	long	ro(ro)a	roa	POLLEX	55231	245			r o a
#
121	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1392	louse	kutu	kutu	Hovdhaugen-375-2009	89509	46			k u t u
371	Wallisian	Uvea, East	wall1257	1392	louse	tuma	tuma	POLLEX	105142	669			t u m a
372	Wallisian	Uvea, East	wall1257	1392	louse	kutu	kutu	POLLEX	105141	46			k u t u
835	Maori	Maori	maor1246	1392	louse	kutu	kutu	Biggs-85-2005	38284	46			k u t u
1044	Kapingamarangi	Kapingamarangi	kapi1249	1392	louse	gudu	gudu	POLLEX	38416	46			g u d u
1278	Tahitian	Tahitian (Modern)	tahi1242	1392	louse	'utu	'utu	Clark-173-2005	38372	46			ʔ u t u
1491	Emae	Emae (Makatea)	emae1237	1392	louse	kutu	kutu	52375	281822	46			k u t u
1716	Rapanui	Rapanui (Easter Island)	rapa1244	1392	louse	kutu	kutu	POLLEX	38463	46			k u t u
1973	Mangareva	Mangareva	mang1401	1392	louse	kutu	kutu	POLLEX	321529	46		kutu	k u t u
2214	Luangiua	Luangiua	onto1237	1392	louse	'uku	'uku	POLLEX	38437	46			ʔ u k u
2436	Tongan	Tongan	tong1325	1392	louse	tuma	tuma	117207	105128	669			t u m a
2437	Tongan	Tongan	tong1325	1392	louse	kutu	kutu	117207	105127	46			k u t u
2668	Rakahanga_Manihiki	Manihiki	raka1237	1392	louse	ngutu	ngutu	Clark-589-2008	153307	46			ŋ u t u
2940	Tikopia	Tikopia	tiko1237	1392	louse	kutu	kutu	POLLEX	38354	46			k u t u
3178	Sikaiana	Sikaiana	sika1261	1392	louse	kutu	kutu	POLLEX	38442	46			k u t u
3430	North_Marquesan	Marquesan	nort2845	1392	louse	'utu	'utu	POLLEX	105123	46		kutu	ʔ u t u
3431	North_Marquesan	Marquesan	nort2845	1392	louse	kutu papa	kutu papa	POLLEX	105124	46			k u t u p a p a
3725	East_Futunan	Futuna, East	east2447	1392	louse	tuma	tuma	POLLEX	105134	669			t u m a
3726	East_Futunan	Futuna, East	east2447	1392	louse	kutu	kutu	POLLEX	105133	46			k u t u
4041	Pukapuka	Pukapuka	puka1242	1392	louse	lia	lia	Salisbury-152-2005	105130	46		wutu	l i a
4293	Mele_Fila	Fila	mele1250	1392	louse	kutu	kutu	52375	281832	46			k u t u
4486	Ra’ivavae	Ra'ivavae	aust1304	1392	louse	ʔutuʔu	ʔutuʔu	Tamaititahio-1213-2015	291252	46			ʔ u t u ʔ u
4706	Tuamotuan	Tuamotu	tuam1242	1392	louse	kutu	kutu	POLLEX	38445	46			k u t u
4963	Niuean	Niue	niue1239	1392	louse	tuma	tuma	POLLEX	105136	669			t u m a
4964	Niuean	Niue	niue1239	1392	louse	kutu	kutu	POLLEX	105135	46			k u t u
5217	Rurutuan	Rurutuan	aust1304	1392	louse	ʔutu	ʔutu	Meyer-128-2005	38327	46			ʔ u t u
5479	Futuna_Aniwa	Futuna-Aniwa	futu1245	1392	louse	kutu	kutu	POLLEX	38355	46			k u t u
5725	Hawaiian	Hawaiian	hawa1245	1392	louse	'uku	'uku	71458	38251	46			ʔ u k u
5984	Rarotongan	Rarotongan	raro1241	1392	louse	kutu papa	kutu papa	POLLEX	105126	46			k u t u p a p a
5985	Rarotongan	Rarotongan	raro1241	1392	louse	kutu	kutu	POLLEX	105125	46			k u t u
6245	Penryhn	Penrhyn	penr1237	1392	louse	kutu	kutu	POLLEX	38434	46			k u t u
6479	Nukuria	Nukeria	nuku1259	1392	louse	kutu	kutu	Davletshin-1212-2015	291055	46			k u t u
6770	Samoan	Samoan	samo1305	1392	louse	ʔutu	ʔutu	Blust-118-2005	38317	46			ʔ u t u
7036	Rennell_Bellona	Rennellese	renn1242	1392	louse	kutu	kutu	POLLEX	38405	46			k u t u
7540	Anuta	Anuta	anut1237	1392	louse	kutu	kutu	POLLEX	38452	46			k u t u
#
183	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2106	man/male	mhe	mhe	Hovdhaugen-375-2009	91045	465			m h e
184	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2106	man/male	tangata	tangata	Hovdhaugen-375-2009	91044	246			t a ŋ a t a
440	Wallisian	Uvea, East	wall1257	2106	man/male	taàne	taàne	POLLEX	19179	47			t a ʔ a n e
890	Maori	Maori	maor1246	2106	man/male	taane	taane	Biggs-85-2005	19006	47			t aː n e
1099	Kapingamarangi	Kapingamarangi	kapi1249	2106	man/male	daane	daane	POLLEX	91008	47		taane	d aː n e
1338	Tahitian	Tahitian (Modern)	tahi1242	2106	man/male	taane	taane	Clark-173-2005	19094	47			t aː n e
1536	Emae	Emae (Makatea)	emae1237	2106	man/male	taŋata	taŋata	52375	280181	47			t a ŋ a t a
1784	Rapanui	Rapanui (Easter Island)	rapa1244	2106	man/male	tane	tane	POLLEX	19185	47			t a n e
2045	Mangareva	Mangareva	mang1401	2106	man/male	tangata	tangata	POLLEX	321479	246			t a ŋ a t a
2046	Mangareva	Mangareva	mang1401	2106	man/male	tamaroa	tamaroa	POLLEX	19160	1465			t a m a r o a
2273	Luangiua	Luangiua	onto1237	2106	man/male	kaŋe	kaŋe	POLLEX	19159	47			k a ŋ e
2493	Tongan	Tongan	tong1325	2106	man/male	taŋata	taŋata	117207	19057	246			t a ŋ a t a
2737	Rakahanga_Manihiki	Manihiki	raka1237	2106	man/male	tangata	tangata	Clark-589-2008	153488	246			t a ŋ a t a
2738	Rakahanga_Manihiki	Manihiki	raka1237	2106	man/male	roopaa	roopaa	Clark-589-2008	153487	644			r oː p aː
3009	Tikopia	Tikopia	tiko1237	2106	man/male	taane	taane	POLLEX	19076	47			t aː n e
3234	Sikaiana	Sikaiana	sika1261	2106	man/male	tanata	tanata	POLLEX	159858	246			t a n a t a
3235	Sikaiana	Sikaiana	sika1261	2106	man/male	taane	taane	POLLEX	19164	47			t aː n e
3516	North_Marquesan	Marquesan	nort2845	2106	man/male	toa	toa	POLLEX	135709	1465			t o a
3517	North_Marquesan	Marquesan	nort2845	2106	man/male	heko	heko	POLLEX	135708	451			h e k o
3518	North_Marquesan	Marquesan	nort2845	2106	man/male	tane	tane	POLLEX	91002	47			t a n e
3519	North_Marquesan	Marquesan	nort2845	2106	man/male	tama 'oa	tama 'oa	POLLEX	91001	125			t a m a ʔ o a
3807	East_Futunan	Futuna, East	east2447	2106	man/male	tagata	tagata	POLLEX	19131	246			t a g a t a
4118	Pukapuka	Pukapuka	puka1242	2106	man/male	tāne	tāne	Salisbury-152-2005	19073	47			t aː n e
4337	Mele_Fila	Fila	mele1250	2106	man/male	tane	tane	52375	280192	47			t a n e
4535	Ra’ivavae	Ra'ivavae	aust1304	2106	man/male	tāne	tāne	Tamaititahio-1213-2015	291203	47			t aː n e
4780	Tuamotuan	Tuamotu	tuam1242	2106	man/male	taane	taane	POLLEX	91016	47			t aː n e
4781	Tuamotuan	Tuamotu	tuam1242	2106	man/male	haakoi	haakoi	POLLEX	91015	451			h aː k o i
5033	Niuean	Niue	niue1239	2106	man/male	taane	taane	POLLEX	19168	47			t aː n e
5288	Rurutuan	Rurutuan	aust1304	2106	man/male	taane	taane	Meyer-128-2005	19049	47			t aː n e
5544	Futuna_Aniwa	Futuna-Aniwa	futu1245	2106	man/male	taane	taane	POLLEX	19182	47		tane	t aː n e
5783	Hawaiian	Hawaiian	hawa1245	2106	man/male	kāne	kāne	71458	18973	47			k aː n e
6077	Rarotongan	Rarotongan	raro1241	2106	man/male	taane	taane	POLLEX	91004	47			t aː n e
6078	Rarotongan	Rarotongan	raro1241	2106	man/male	tamaroa	tamaroa	POLLEX	91003	1465			t a m a r o a
6302	Penryhn	Penrhyn	penr1237	2106	man/male	taane	taane	POLLEX	19156	47			t aː n e
6554	Nukuria	Nukeria	nuku1259	2106	man/male	tanata	tanata	Davletshin-1212-2015	290939	246			t a n a t a
6844	Samoan	Samoan	samo1305	2106	man/male	tāne	tāne	Blust-118-2005	19039	47			t aː n e
7111	Rennell_Bellona	Rennellese	renn1242	2106	man/male	tangata	tangata	POLLEX	19127	246			t a ŋ a t a
7357	Tuvalu	Nanumea	tuva1244	2106	man/male	taane	taane	29903	192088	47			t aː n e
7597	Anuta	Anuta	anut1237	2106	man/male	tamaaroa	tamaaroa	POLLEX	91018	1478			t a m aː r o a
7598	Anuta	Anuta	anut1237	2106	man/male	tangata	tangata	POLLEX	91017	246			t a ŋ a t a
#
126	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2615	meat/flesh	io	io	Hovdhaugen-375-2009	89504	126			i o
376	Wallisian	Uvea, East	wall1257	2615	meat/flesh	me'a kai	me'a kai	POLLEX	168001	768			m e ʔ a k a i
840	Maori	Maori	maor1246	2615	meat/flesh	kiko	kiko	Biggs-85-2005	36499	126			k i k o
1048	Kapingamarangi	Kapingamarangi	kapi1249	2615	meat/flesh	kano	kano	POLLEX	36631	344			k a n o
1285	Tahitian	Tahitian (Modern)	tahi1242	2615	meat/flesh	'i'o	'i'o	Clark-173-2005	36587	126			ʔ i ʔ o
1495	Emae	Emae (Makatea)	emae1237	2615	meat/flesh	kanmate	kanmate	52375	283883	344			k a n m a t e
1720	Rapanui	Rapanui (Easter Island)	rapa1244	2615	meat/flesh	kiko	kiko	POLLEX	88893	126			k i k o
